"disaster_type","disaster_name","pcode","Completely.damaged..abs..","Partly.damaged..abs..","Total.damaged.houses..abs..","total_damage_houses_0p25weight","Partly.damaged..rel..","Completely.damaged..rel..","Total.damaged.houses..rel..","total_damage_houses_0p25weight_perc","ratio_comp_part","Total...of.houses","Wind.speed","Distance.to.typhoon","rainfall","distance_first_impact","Slope","Elevation","ruggedness_stdev","Ruggedness","slope_stdev","Population","land_area","Population.density","Poverty.incidence","X..strong.roof.type","X..strong.wall.type","X..skilled.Agriculture.Forestry.Fishermen","Region","prov","Experience","Prop.Completely.Damaged","Prop.Damaged","td.residual"
"Typhoon","Haiyan","PH061910000",7974,84,8058,7995,0.833974534,79.16801112,80.00198565,79.37650475,43.71271773,10072.25,189.936344,7.843550435,439.3424859,253.6607057,1.931629323,20.39789026,9.449293629,11.58229855,1.969447173,40273,106.9018,376.7283,0.2965,0.930529399,0.575957313,0.081833751,"central","0",1.210526316,0.989575577115691,0.8000198565,0.060121799144076
"Typhoon","Rammasun","PH045625000",733,2042,2775,1243.5,28.97686959,10.40158933,39.37845892,17.64580673,0.38034623,7047,125.4295218,4.006077097,267.6,229.5201826,4.711686155,48.68997744,19.61682161,25.97627299,4.211396568,28194,121.8925,231.3451,0.3003,0.626752238,0.38946124,0.119660849,"metro luzon","0",1.72,0.264144144166016,0.3937845892,-0.0602758739994492
"Typhoon","Haima","PH143201000",16,284,300,87,9.315293153,0.524805248,9.840098401,2.853628536,0.147819866,3048.75,86.74348907,51.20434132,344.7428571,107.8878349,21.85653966,1221.976236,48.44556447,110.4038092,9.728570925,12193,725.9561,16.7958,0.3391,0.961321165,0.23902651,0.150553506,"north luzon","0",4.28,0.0533333333279133,0.09840098401,0.0440701199750089
"Typhoon","Haima","PH012805000",1,212,213,54,1.536204054,0.007246246,1.5434503,0.391297259,0.397147163,13800.25,96.94714288,24.8703973,217.6,173.1086477,5.234450425,91.41103906,23.80632038,27.48998066,5.180506636,55635,180.1741,308.7803,0.11,0.977486233,0.866699061,0.095922175,"north luzon","0",3.262295082,0.00469483597884558,0.015434503,-0.117651315057638
"Typhoon","Haiyan","PH061904000",5401,4105,9506,6427.25,35.57423576,46.80546829,82.37970405,55.69902723,1.307080443,11539.25,172.4256737,13.54073272,381.1083743,252.7202687,4.8882021,84.48703105,23.12350246,25.7189051,5.07684768,46155,263.3387,175.2685,0.334,0.95695304,0.373680379,0.122949932,"central","0",1.210526316,0.568167473162948,0.8237970405,0.151541649274328
"Typhoon","Nock-Ten","PH051705000",4125,7831,11956,6082.75,40.60510999,21.38884928,61.99395927,31.54012678,0.538127391,19285.75,123.7679659,8.048146749,230,88.93695203,9.483947751,281.7991736,40.93363596,47.80568773,8.508021441,77143,224.5345,343.5667,0.3407,0.660107004,0.541497602,0.079177631,"central","0",2.104477612,0.345015055206362,0.6199395927,0.175563011716918
"Typhoon","Haima","PH012924000",1,2,3,1.5,0.020066219,0.010033109,0.030099328,0.015049664,0.990164257,9966.999928,68.31244764,128.8605496,314.4,191.5105351,6.916204389,93.19213657,32.32379967,34.88686747,6.885395473,39868,104.8081,380.3925,0.1878,0.957066998,0.757315558,0.102538377,"north luzon","0",2.068965517,0.333333322258889,0.00030099328,-0.0612604395406197
"Typhoon","Haima","PH035412000",1,1,2,1.25,0.007009796,0.007009796,0.014019592,0.008762245,1,14265.75039,40,347.2922124,200.16,349.6824463,0.745947556,4.120687476,3.614797886,5.719083043,0.57368894,57063,77.4902,736.3655,0.0809,0.954108767,0.75945135,0.052643569,"metro luzon","0",1.75,0.5,0.00014019592,-0.00674597521086445
"Typhoon","Koppu","PH015542000",322,3000,3322,1072,35.14012123,3.771706346,38.91182758,12.55673665,0.13203349,8537.25,82.47676605,39.13310548,455.2,179.7795417,6.021838997,88.04074724,23.79940948,31.05979478,5.16646311,34149,150.6134,226.7331,0.1372,0.860890709,0.627990278,0.097894521,"north luzon","0",2.568181818,0.0969295605107633,0.3891182758,0.262786673097122
"Typhoon","Koppu","PH015535000",5,30,35,12.5,0.226675986,0.037779331,0.264455316,0.094448327,0.846009332,13234.75002,104.1869838,7.912223376,493.8,113.938655,6.899361638,176.5797821,39.77792478,34.98994568,8.297463164,52939,157.5,336.1201,0.1329,0.931337119,0.808810876,0.080696651,"north luzon","0",2.568181818,0.142857143397337,0.00264455316,-0.191845403059333
"Typhoon","Sarika","PH012909000",1,10,11,3.5,0.372162263,0.037216226,0.409378489,0.130256792,0.755899105,2687,59.27138889,111.9695851,255,184.5677424,8.519718235,146.2206241,32.82140738,43.76840528,7.058032607,10748,38.8937,276.3451,0.1866,0.989191526,0.732382188,0.103181987,"north luzon","0",2.068965517,0.0909090902428926,0.00409378489,-0.0402847353918206
"Typhoon","Koppu","PH015546000",58,114,172,86.5,0.343011885,0.174514819,0.517526704,0.26026779,0.874537919,33234.99999,85.49329521,24.22182042,476.64,125.8215625,0.728948716,26.77863061,2.851688183,4.947858804,0.574875787,132940,109.1801,1217.6201,0.112,0.960972316,0.809956126,0.048864149,"north luzon","0",2.568181818,0.337209302730009,0.00517526704,-0.0890921767564396
"Typhoon","Haiyan","PH061909000",6264,1240,7504,6574,10.75595264,54.33490914,65.09086178,57.0238973,4.706969383,11528.5,186.8070965,19.17373466,310.8926674,249.5889482,0.775181146,3.991104836,3.530587022,5.125985261,0.674081427,46127,157.4205,293.0177,0.308,0.908575608,0.454287804,0.091382227,"central","0",1.210526316,0.834754797434486,0.6509086178,-0.0878054848596355
"Typhoon","Haima","PH148102000",163,4112,4275,1191,63.13769145,2.502783003,65.64047445,18.28720587,0.054613487,6512.75,100.0941701,24.82844795,323.0769231,97.63956412,14.43510456,559.9030229,39.95055653,72.38971993,8.668026442,26052,809.5291,32.1816,0.5631,0.920051226,0.476765459,0.186979387,"north luzon","0",4.214285714,0.0381286549795802,0.6564047445,0.472576244357389
"Typhoon","Kalmaegi","PH012815000",1,11,12,3.75,0.185107278,0.016827934,0.201935212,0.063104754,0.85800497,5942.500013,65.19157155,64.06083949,134.8,165.8471687,14.17014674,258.5435046,52.19052762,71.41821672,10.74516878,23770,220.6961,107.7043,0.1578,0.802100608,0.790860512,0.102187632,"north luzon","0",3.262295082,0.0833333316826389,0.00201935212,-0.0838771219598033
"Typhoon","Sarika","PH012812000",1,10,11,3.5,0.035995501,0.00359955,0.039595051,0.012598425,0.968729642,27781.24973,40,221.393887,162.6,279.1485427,1.823347573,17.7885362,10.57800065,10.36586643,2.235979605,111125,125.3665,886.387,0.0963,0.98695596,0.927332214,0.050150731,"north luzon","0",3.262295082,0.0909090886131199,0.00039595051,-0.00692940465131178
"Typhoon","Kalmaegi","PH025012000",2,8,10,4,0.197775031,0.049443758,0.247218789,0.098887515,0.876160991,4044.999994,40,197.9098738,286.9714286,217.2637928,18.97632104,944.3663159,41.50020863,94.8961646,8.832488396,16180,283.5499,57.0623,0.2365,0.961838216,0.509809191,0.164091471,"north luzon","0",3.541666667,0.200000000809,0.00247218789,-0.00252134828468031
"Typhoon","Melor","PH175904000",8,274,282,76.5,10.66666667,0.311435523,10.97810219,2.97810219,0.112408759,2568.75,87.99706883,38.25026391,359.4,339.2812883,12.3452493,151.1230499,29.4821518,59.18174412,6.619602607,10273,44.5549,230.5709,0.3546,0.6046107,0.485863419,0.10919708,"central","0",2.034482759,0.0283687943152586,0.1097810219,-0.0796546968241293
"Typhoon","Haima","PH012911000",4,203,207,54.75,17.47363891,0.344308156,17.81794706,4.712717883,0.072768996,1161.75,70.00097826,106.2066991,288,179.6512717,11.13888992,155.1497313,30.80434854,56.64387522,6.781838236,4647,38.9322,119.3601,0.1835,0.989959839,0.763052209,0.129115558,"north luzon","0",2.068965517,0.0193236715116831,0.1781794706,0.0991771315909453
"Typhoon","Melor","PH056216000",3293,3920,7213,4273,9.327226221,7.835345904,17.16257213,10.16715246,0.855539108,42027.49999,90.69428699,35.31012686,153.6,140.4113278,8.824635343,220.5774242,44.0899269,44.72222753,8.943825852,168110,339.0785,495.7798,0.1951,0.78845662,0.70165024,0.057498067,"central","0",2.8,0.456536808390387,0.1716257213,0.00539277573539423
"Typhoon","Sarika","PH141102000",4,7,11,5.75,0.008107341,0.004632766,0.012740108,0.006659602,0.996553368,86341.49726,90,30.00978355,222.6,118.6353627,11.44653266,1374.69878,32.06163962,57.24365381,7.008038053,345338,66.3593,5204.0048,0.0085,0.998392814,0.854544004,0.005889404,"north luzon","0",2.944444444,0.363636320822398,0.00012740108,-0.00483509057062852
"Typhoon","Rammasun","PH043430000",75,385,460,171.25,3.916482287,0.762951095,4.679433382,1.742071667,0.358579771,9830.249999,105.7600711,21.50369946,307.2,332.506518,0.799039834,9.751212554,2.791607379,5.50878649,0.556832667,39324,33.8446,1161.9083,0.0859,0.986872587,0.868461687,0.062536558,"metro luzon","0",1,0.163043478284098,0.04679433382,-0.050349874952594
"Typhoon","Haiyan","PH063031000",88,190,278,135.5,3.227724454,1.494946063,4.722670517,2.301877177,0.590139232,5886.5,99.76929953,51.55906855,286,268.9209574,1.22632257,37.35935511,6.1219519,8.13755726,1.088254644,23553,46.6076,505.3457,0.243,0.900020076,0.4529211,0.077465387,"central","0",1.228571429,0.316546762603638,0.04722670517,-0.104272418806431
"Typhoon","Utor","PH142710000",1,12,13,4,0.289872577,0.024156048,0.314028625,0.096624192,0.793997846,4139.749999,92.76226619,25.9816857,869.8133748,117.710331,24.2669204,1557.780696,45.36530175,122.8648209,9.315955359,16560,262.9453,62.9788,0.5347,0.95039019,0.206561023,0.222235642,"north luzon","0",2.555555556,0.0769230766781213,0.00314028625,-0.0317780353735862
"Typhoon","Koppu","PH013305000",1,5,6,2.25,0.051036031,0.010207206,0.061243238,0.022966214,0.961153734,9796.999956,85.07962654,32.14261937,448.2,165.782192,4.214495098,61.92235357,22.01937873,21.6774631,4.780219132,39188,70.6523,554.6591,0.1181,0.985052317,0.804530298,0.089797897,"north luzon","0",3.210526316,0.166666661223889,0.00061243238,-0.0953694861254798
"Typhoon","Koppu","PH140110000",1,1,2,1.25,0.02806033,0.02806033,0.056120659,0.035075412,1,3563.750027,60.97285543,45.22231738,287.04,203.9952294,8.107729721,218.3484487,30.26589006,40.45974596,6.694014465,14005,103.8063,134.9147,0.2848,0.977362205,0.719488189,0.115678709,"north luzon","0",1.2,0.500000008909375,0.00056120659,-0.0346798122516325
"Typhoon","Hagupit","PH175916000",2,12,14,5,0.689259047,0.114876508,0.804135554,0.287191269,0.659979599,1741.000001,40,122.9907634,57.6,381.3310882,6.712919178,62.03239062,21.76640755,34.94227644,4.820264853,6960,40.613,171.3739,0.3067,0.655777374,0.433151845,0.144600804,"central","0",2.034482759,0.142857143212449,0.00804135554,-0.0177769921928843
"Typhoon","Nock-Ten","PH051702000",1018,4540,5558,2153,58.72841343,13.16861781,71.89703124,27.85072117,0.237217381,7730.5,101.9627477,16.82906844,294,118.818915,9.5533183,148.4546239,28.39316597,47.9113157,6.315961017,30922,69.0281,447.9621,0.515,0.372995344,0.49956904,0.092264407,"central","0",2.104477612,0.183159409823776,0.7189703124,0.294816200117666
"Typhoon","Rammasun","PH086013000",253,671,924,420.75,14.70523778,5.544597852,20.24983563,9.220907298,0.416714344,4563.000001,40,148.7306749,244,198.7679352,5.317876018,97.31441343,20.24174133,29.95876958,4.301015081,18242,121.6199,149.9924,0.4697,0.640948746,0.27780807,0.143710278,"central","0",1.4,0.27380952385538,0.2024983563,0.152064262212196
"Typhoon","Haima","PH012803000",137,1618,1755,541.5,20.47064777,1.733299595,22.20394737,6.850961538,0.127304012,7903.999999,90,41.42360136,256.2,178.1485116,7.368456376,97.69650248,39.58077608,37.36870224,8.268917191,31893,91.8767,347.1266,0.1404,0.916422082,0.821383648,0.131990132,"north luzon","0",3.262295082,0.0780626780507452,0.2220394737,0.0873783340568698
"Typhoon","Melor","PH056212000",3070,5038,8108,4329.5,49.03043722,29.87761855,78.90805577,42.13522785,0.617176668,10275.25,114.0089171,10.37239155,202.4,125.487828,10.70954129,132.2541719,31.61457428,53.16117507,6.988012395,41101,167.3653,245.5686,0.4521,0.257098359,0.495147957,0.102187295,"central","0",2.8,0.37863838182868,0.7890805577,0.219482850821859
"Typhoon","Haima","PH037704000",4,63,67,19.75,2.225755167,0.141317788,2.367072955,0.69775658,0.353814139,2830.5,50.86590094,164.3248062,446.4,166.3145429,17.03900468,598.0338168,52.28484646,85.9409151,10.57988038,11322,379.2897,29.85,0.1381,0.786144578,0.584650113,0.12329977,"north luzon","0",3,0.0597014923859835,0.02367072955,-0.0100316743860316
"Typhoon","Haima","PH140105000",1,9,10,3.25,1.724137931,0.191570881,1.915708812,0.622605364,0.437412096,522.0000001,80,68.96211236,347.2,131.4060184,20.12219745,1071.01396,42.43139644,100.5998312,8.996120016,2046,106.7984,19.1576,0.37,0.989333333,0.64,0.142241379,"north luzon","0",1.2,0.0999999998956,0.01915708812,-0.00989067072433561
"Typhoon","Rammasun","PH045607000",1249,5814,7063,2702.5,31.79698929,6.830828969,38.62781826,14.78007629,0.238766702,18284.75,107.4479793,30.05203837,267.2727273,231.9041162,2.925858525,31.90915678,15.26877258,15.79882832,3.345813378,73134,366.4921,199.5527,0.2811,0.650069913,0.443377302,0.11892424,"metro luzon","0",1.72,0.17683703809059,0.3862781826,0.100970638487898
"Typhoon","Haima","PH141105000",19,226,245,75.5,2.072111307,0.174204048,2.246315355,0.692231875,0.382214032,10906.75,60,145.27732,320.64,174.1916365,18.69511059,1899.717311,40.85577664,94.54744993,8.741253828,43625,202.0425,215.92,0.1307,0.996133665,0.497468471,0.223737594,"north luzon","0",2.944444444,0.0775510204354188,0.02246315355,0.0221239198874538
"Typhoon","Haiyan","PH083714000",3516,2222,5738,4071.5,26.43900408,41.83597585,68.27497992,48.44572686,1.561134498,8404.25,165.1069606,27.0695054,459.7566306,62.03793844,11.17313186,199.5676002,33.80193371,56.70158082,7.283965426,33625,134.7883,249.4652,0.444,0.820938529,0.446242457,0.115298807,"central","0",1.181818182,0.612757058281387,0.6827497992,-0.104254338630919
"Typhoon","Koppu","PH148107000",5,16,21,9,0.470138838,0.146918387,0.617057225,0.264453096,0.780142907,3403.249998,40,100.4198976,304.8,248.8556972,1.142357213,16.73672709,5.485839838,7.236055839,1.115613666,13608,74.7498,182.0463,0.3263,0.901317904,0.69013179,0.127157864,"north luzon","0",4.214285714,0.238095238249581,0.00617057225,-0.00685055554981231
"Typhoon","Rammasun","PH037103000",1,13,14,4.25,0.191359388,0.014719953,0.206079341,0.0625598,0.851732872,6793.499985,44.73544243,111.2157043,123,523.1031482,14.84808275,576.248969,44.51116372,72.23558648,9.35550195,27174,479.9102,56.623,0.1576,0.915976135,0.750414319,0.080591742,"north luzon","0",2.777777778,0.0714285717751786,0.00206079341,-0.00048641684997743
"Typhoon","Haiyan","PH175309000",3304,5021,8325,4559.25,38.76995541,25.51203598,64.28199139,35.20452483,0.666634793,12950.75,169.0288562,16.01303952,286.9524199,544.6074219,12.28786219,110.6406696,46.31642097,63.69791996,9.080087429,51811,793.2014,65.3192,0.2345,0.716479107,0.265026607,0.123525665,"central","0",1,0.396876876841261,0.6428199139,-0.0234781323793612
"Typhoon","Rammasun","PH050510000",1722,6318,8040,3301.5,55.78684797,15.20496236,70.99181034,29.15167436,0.285364709,11325.25,131.1097832,8.818046064,293.6,66.16903695,8.360980473,301.0912565,37.93817892,40.72274562,8.06949538,45301,130.9646,345.9017,0.329,0.711573979,0.686499795,0.072139688,"central","albay",1.64,0.21417910442316,0.7099181034,0.276443616359319
"Typhoon","Rammasun","PH051604000",7,341,348,92.25,9.699210695,0.199104032,9.898314727,2.623906706,0.112074065,3515.75,87.5343315,48.01120134,302.88,173.7186531,6.544915829,238.1882593,41.99602321,35.12895109,7.929180062,14063,106.4382,132.1234,0.237,0.641724794,0.526315789,0.082557065,"central","0",1.533333333,0.0201149425423801,0.09898314727,-0.062997715408636
"Typhoon","Melor","PH056207000",721,3960,4681,1711,31.86417493,5.80153286,37.66570779,13.76757659,0.206958881,12427.75,98.54430608,22.06772981,260.2285714,181.3483562,3.956048043,52.99279908,14.18806533,24.02212982,3.064929209,49711,183.4094,271.0384,0.4413,0.280335544,0.42118611,0.117398564,"central","0",2.8,0.154026917331427,0.3766570779,0.00533501497091698
"Typhoon","Kalmaegi","PH037108000",1,18,19,5.5,0.206026268,0.011445904,0.217472172,0.062952471,0.838659928,8736.750006,40,287.1703761,329.8666667,338.5031872,13.93164222,598.322612,58.83938219,68.63411564,11.88829961,34947,350.7486,99.6354,0.2076,0.821896881,0.746340843,0.093112427,"north luzon","0",2.777777778,0.0526315799154294,0.00217472172,-0.00281141637455324
"Typhoon","Bopha","PH101301000",46,801,847,246.25,9.331314073,0.535880708,9.867194781,2.868709226,0.148662667,8584,118.3885912,13.14034194,417.4009526,216.7217817,12.30737202,731.3722817,61.21646576,65.13937094,11.52121882,34267,517.0567,66.2732,0.4616,0.962682603,0.280478088,0.068557782,"minandao","0",1,0.0543093270066866,0.09867194781,-0.0690210514893914
"Typhoon","Koppu","PH015514000",525,6788,7313,2222,33.07831002,2.558354856,35.63666488,10.82793236,0.104416999,20521,86.49514581,31.32072106,405.2571429,201.6085461,2.50896705,62.32920189,10.31608237,13.72998657,2.250780742,82084,233.3241,351.8007,0.1464,0.918921992,0.642463496,0.116551338,"north luzon","0",2.568181818,0.0717899630791713,0.3563666488,0.25424154986533
"Typhoon","Hagupit","PH056209000",8,996,1004,257,7.031167273,0.056475239,7.087642512,1.814267057,0.13154691,14165.5,83.2488371,31.57702,177.2,176.3643947,10.24244314,224.2217807,43.4290832,50.81347122,9.026013399,56662,162.0409,349.6812,0.2845,0.538927412,0.696709083,0.071194098,"central","0",2.8,0.00796812747036585,0.07087642512,-0.103610127116363
"Typhoon","Rammasun","PH045603000",1388,4504,5892,2514,28.40206836,8.752680035,37.15474839,15.85319712,0.331700475,15858,138.7404015,8.997378269,258.8571429,267.8361684,9.933276667,128.3658583,32.36406102,51.04822896,7.06910444,63432,258.1368,245.727,0.3734,0.865071106,0.689294134,0.081078951,"metro luzon","0",1.72,0.235573659203025,0.3715474839,-0.0673442055830821
"Typhoon","Haima","PH144409000",4,185,189,50.25,6.6504898,0.143794374,6.794284174,1.806416824,0.149506032,2781.75,71.78544209,107.2267747,357,148.7738953,16.70385264,1534.049942,43.11274482,83.03780585,8.836008361,11124,74.2235,149.8713,0.102,0.999621356,0.21772056,0.085647524,"north luzon","0",2.3,0.0211640211562337,0.06794284174,0.0633944556051537
"Typhoon","Haima","PH015518000",1,1,2,1.25,0.00233548,0.00233548,0.00467096,0.00291935,1,42817.75053,47.86569763,236.4983618,244.8,263.7251144,0.846446631,5.229178972,3.505608591,6.21824777,0.553711257,171271,49.222,3479.5473,0.1091,0.953785039,0.73349558,0.024867024,"north luzon","0",2.568181818,0.5,4.67096e-05,-0.0154099286574661
"Typhoon","Haima","PH025001000",1,92,93,24,2.413114754,0.026229508,2.439344262,0.629508197,0.30067243,3812.5,60,157.3714631,306.5142857,171.8748627,20.60400755,932.7312409,45.09444887,103.0518742,9.391093023,15250,203.8979,74.7923,0.3889,0.798302687,0.053748232,0.340327869,"north luzon","0",3.541666667,0.0107526880926986,0.02439344262,-0.0224624436253923
"Typhoon","Bopha","PH112301000",1,790,791,198.5,5.326860187,0.006742861,5.333603048,1.338457908,0.159122034,14830.5,122.6464384,17.39432132,506.3020986,85.68963205,3.256211979,72.10972792,21.26057574,18.06213117,4.483648288,59213,279.1719,212.1023,0.3918,0.846423358,0.374160584,0.118775496,"minandao","0",1,0.00126422250387165,0.05333603048,-0.374885341019007
