pcode,N damaged,P damaged,N houses,Wind speed,Distance to typhoon,Poverty incidence,p strong roof,p strong wall,Experience,Region
PH084824000,4,0.001089399,3671.75,51.58596754,75.40066693,0.633,0.551638177,0.25997151,2.333333333,central
PH086001000,21,0.009393872,2235.5,50,125.6927369,0.4805,0.547106648,0.524128046,1.4,central
PH086003000,264,0.005743782,45962.75,49.85083157,90.03391646,0.2485,0.581483931,0.36900574,1.4,central
PH086004000,1,0.000174049,5745.5,40,141.4498763,0.3742,0.710019646,0.259426551,1.4,central
PH086005000,585,0.022526208,25969.74999,40.01613225,120.9092453,0.1788,0.838012434,0.524706339,1.4,central
PH086006000,364,0.033956016,10719.75,40,146.0221725,0.5269,0.634242144,0.349930684,1.4,central
PH086007000,58,0.006737527,8608.499999,47.75721081,97.54445297,0.4644,0.46053187,0.267764176,1.4,central
PH086008000,15,0.00438821,3418.249999,40,126.6480725,0.3404,0.774901115,0.274002157,1.4,central
PH086009000,93,0.020281322,4585.5,40,117.5009959,0.3714,0.630697914,0.304661344,1.4,central
PH086012000,50,0.013196094,3788.999999,41.14438666,111.3840834,0.4202,0.687171053,0.299013158,1.4,central
PH086013000,253,0.055445979,4563.000001,40,148.7306749,0.4697,0.640948746,0.27780807,1.4,central
PH086015000,12,0.005957552,2014.25,40,132.8132212,0.4075,0.773325359,0.406100478,1.4,central
PH086016000,339,0.051465007,6587.000001,45.73225319,101.434775,0.3314,0.457494208,0.307610052,1.4,central
PH086017000,24,0.002308192,10397.75,40,161.8046316,0.4817,0.578500227,0.234594472,1.4,central
PH086018000,6,0.001865817,3215.75,48.09273908,122.2384556,0.4,0.550367647,0.475,1.4,central
PH086019000,31,0.015390344,2014.25,40,157.4364515,0.4543,0.554224086,0.288196525,1.4,central
PH086020000,160,0.025608195,6247.999999,41.09045965,115.7304097,0.4749,0.526463437,0.436506452,1.4,central
PH086021000,251,0.035565002,7057.5,40,151.9095017,0.4281,0.693420831,0.324078748,1.4,central
PH086022000,6,0.000785417,7639.250001,41.6088081,111.3113844,0.3178,0.788687639,0.327454719,1.4,central
PH086025000,16,0.003724395,4296,43.62555787,104.9553057,0.4113,0.552173913,0.25942029,1.4,central
PH086026000,1,0.000503461,1986.25,41.24173657,110.5385582,0.3797,0.442116869,0.421168688,1.4,central
PH137606000,1,6.27E-05,15960,70,53.02770743,0.0241,0.987680131,0.860225491,1,metro luzon
PH174001000,18,0.001315549,13682.5,74.03722161,51.92839458,0.075,0.884287069,0.674992096,2.882352941,metro luzon
PH174002000,8,0.001334,5997,70,64.38333786,0.2213,0.773026935,0.573554342,2.882352941,metro luzon
PH174003000,9,0.001033651,8706.999999,70,60.50034334,0.1618,0.834562961,0.64386645,2.882352941,metro luzon
PH174004000,3,0.000352495,8510.749998,82.73992879,42.19780178,0.1052,0.898041124,0.684998175,2.882352941,metro luzon
PH174005000,1,7.09E-05,14101.99994,84.38222396,40.64868481,0.1266,0.909685175,0.640694267,2.882352941,metro luzon
PH175101000,6,0.000766626,7826.500001,59.0007435,78.73921307,0.3229,0.544328462,0.47710508,2.157894737,metro luzon
PH175102000,7,0.000938778,7456.499999,40,156.8611904,0.3105,0.660547604,0.479004666,2.157894737,metro luzon
PH175103000,3,0.001186122,2529.249998,74.78678223,50.01844778,0.2225,0.621020497,0.690631808,2.157894737,metro luzon
PH175104000,4,0.000850928,4700.749996,75.6103939,46.43040801,0.1475,0.719948298,0.78436019,2.157894737,metro luzon
PH175105000,3,0.000333185,9003.999998,40,184.4818163,0.343,0.673477255,0.383705988,2.157894737,metro luzon
PH175106000,2,0.000186155,10743.75,50,96.59755282,0.1753,0.804782082,0.668482647,2.157894737,metro luzon
PH175107000,1,0.00024961,4006.24999,58.46150644,81.83249129,0.2958,0.532031026,0.41281241,2.157894737,metro luzon
PH175108000,6,0.000627238,9565.75,40,163.1298842,0.3116,0.731070496,0.473059577,2.157894737,metro luzon
PH175109000,3,0.000144285,20792.25,43.7942756,127.6721174,0.2803,0.700860716,0.498998538,2.157894737,metro luzon
PH175110000,18,0.000501987,35857.5,40,172.7905116,0.2119,0.783537889,0.576264461,2.157894737,metro luzon
PH175111000,3,0.000320137,9370.999994,49.99739405,106.9395134,0.352,0.54320432,0.50630063,2.157894737,metro luzon
PH175201000,5,0.000537418,9303.749999,56.01618581,83.56982532,0.2276,0.713385063,0.610208535,2.304347826,metro luzon
PH175207000,2,0.0001467,13633.24999,40,158.7683296,0.3554,0.430697923,0.368036367,2.304347826,metro luzon
PH175208000,7,0.00027185,25749.5,54.44892288,87.65230783,0.2049,0.751819474,0.674777141,2.304347826,metro luzon
PH175211000,13,0.001420532,9151.499992,65.9028294,67.57316071,0.11,0.803015682,0.650144718,2.304347826,metro luzon
PH175213000,3,0.000670241,4475.999998,60.47373694,75.74902182,0.1482,0.678880911,0.563258232,2.304347826,metro luzon
PH175903000,1,0.000182974,5465.250041,50,126.4316992,0.3813,0.620076752,0.484346597,2.034482759,central
PH175904000,2,0.000778589,2568.749999,50,127.67498,0.3546,0.6046107,0.485863419,2.034482759,central
PH175907000,1,0.000179678,5565.500022,40,166.0334628,0.2763,0.75163155,0.582136864,2.034482759,central
PH175908000,3,0.000848536,3535.5,50,125.3567655,0.3754,0.601108937,0.44357469,2.034482759,central
PH175909000,1,8.82E-05,11341.75001,40,151.7858672,0.1535,0.858623112,0.575605901,2.034482759,central
PH175911000,4,0.000708027,5649.5,46.33368455,132.2208461,0.3337,0.671357931,0.599657665,2.034482759,central
PH175915000,2,0.000496956,4024.500009,40,176.4361926,0.3699,0.434841506,0.471687889,2.034482759,central
PH175916000,1,0.000574383,1740.999996,40,161.7339988,0.3067,0.655777374,0.433151845,2.034482759,central
PH175917000,1,0.000470146,2126.999999,40.00041,148.7591571,0.2674,0.593617021,0.475,2.034482759,central
PH012801000,1,0.002232143,448,40,258.4171005,0.1791,0.97323601,0.610705596,3.262295082,north luzon
PH012802000,2,0.000248332,8053.750084,40,230.0704176,0.1141,0.994298302,0.91136452,3.262295082,north luzon
PH012804000,1,0.000272628,3667.999996,40,257.6224704,0.1197,0.961233729,0.890209394,3.262295082,north luzon
PH012805000,1,7.25E-05,13800.25007,40,204.7420977,0.11,0.977486233,0.866699061,3.262295082,north luzon
PH012806000,1,0.000409123,2444.25,40,253.8073222,0.1378,0.897959184,0.807823129,3.262295082,north luzon
PH012809000,1,0.000103729,9640.499972,40,212.6643702,0.1452,0.973433405,0.885513462,3.262295082,north luzon
PH012811000,1,0.000205782,4859.499951,40,199.1863813,0.1576,0.945261253,0.832390862,3.262295082,north luzon
PH012812000,1,3.60E-05,27781.24973,40,221.393887,0.0963,0.98695596,0.927332214,3.262295082,north luzon
PH012813000,4,0.000900039,4444.250004,40,206.4312429,0.155,0.960704261,0.87445777,3.262295082,north luzon
PH012815000,5,0.000841397,5942.500001,40,268.5331257,0.1578,0.802100608,0.790860512,3.262295082,north luzon
PH012817000,1,0.000138026,7245.000028,40,241.9087464,0.1275,0.936655799,0.851731098,3.262295082,north luzon
PH012818000,1,0.000186072,5374.250007,40,224.5780045,0.1397,0.967735306,0.86621455,3.262295082,north luzon
PH012821000,5,0.000793273,6303.00001,40,216.8842661,0.1228,0.989810511,0.900250268,3.262295082,north luzon
PH012822000,1,0.000165831,6030.249999,40,217.2343287,0.1333,0.977609108,0.898481973,3.262295082,north luzon
PH012823000,1,0.000124146,8055.000023,40,241.2973068,0.1343,0.990111892,0.909966172,3.262295082,north luzon
PH012909000,1,0.000372162,2687,59.27138889,111.9695851,0.1866,0.989191526,0.732382188,2.068965517,north luzon
PH012919000,1,0.000513677,1946.750002,50,155.0540295,0.1608,0.975250442,0.930465527,2.068965517,north luzon
PH012920000,1,0.000151452,6602.749993,41.78810981,169.2365746,0.1612,0.97057389,0.828158023,2.068965517,north luzon
PH012921000,20,0.006270575,3189.5,50,153.2209034,0.1382,0.976095618,0.921405288,2.068965517,north luzon
PH012926000,1,0.000131922,7580.250022,50,130.6511776,0.1506,0.977286402,0.85454272,2.068965517,north luzon
PH013314000,1,3.28E-05,30453.00056,80.82673526,45.6769065,0.0876,0.994948409,0.835053024,3.210526316,north luzon
PH013317000,1,0.000102323,9772.999988,107.5525301,10.94655093,0.1136,0.975597732,0.744515652,3.210526316,north luzon
PH021505000,15,0.000913951,16412.25,40,283.8626843,0.2185,0.874719711,0.702278481,3.216216216,north luzon
PH021507000,8,0.000932972,8574.750004,40,263.8023378,0.1791,0.808227769,0.688197667,3.216216216,north luzon
PH021510000,4,0.000641977,6230.749992,40,260.2547715,0.1706,0.960245216,0.697009103,3.216216216,north luzon
PH021511000,1,0.000133685,7480.249999,40,276.1602371,0.1458,0.801322599,0.822886717,3.216216216,north luzon
PH021522000,12,0.001955911,6135.250001,40,275.7603504,0.1723,0.779048981,0.813728995,3.216216216,north luzon
PH021523000,5,0.000607792,8226.499999,40,288.4616233,0.2062,0.881233001,0.70995727,3.216216216,north luzon
PH021524000,5,0.004814636,1038.5,40,269.1665436,0.1748,0.691836735,0.717346939,3.216216216,north luzon
PH021525000,1,0.000210106,4759.499991,40,260.5430559,0.1615,0.921298459,0.748248482,3.216216216,north luzon
PH021528000,12,0.000780044,15383.75007,40,191.9777175,0.1793,0.935514847,0.72872969,3.216216216,north luzon
PH025012000,1,0.000247219,4045.000001,109.4795476,15.46592124,0.2365,0.961838216,0.509809191,3.541666667,north luzon
PH034905000,4,0.000389001,10282.75002,119.9587623,1.07211323,0.2876,0.792866083,0.577596996,1.551724138,north luzon
PH037107000,1,1.72E-05,58259.99533,40,146.2334683,0.031,0.981798424,0.921939745,2.777777778,metro luzon
PH037114000,1,3.82E-05,26192.74972,40,141.8442865,0.1169,0.906814965,0.812924071,2.777777778,metro luzon
PH140101000,1,8.31E-05,12040.75014,46.92145834,159.6033019,0.1086,0.979790489,0.855288774,1.2,north luzon
PH141101000,1,0.000203376,4916.999995,79.97559821,53.7967829,0.1663,0.995383195,0.397968606,2.944444444,north luzon
PH141102000,4,4.63E-05,86341.49726,90,30.00978355,0.0085,0.998392814,0.854544004,2.944444444,north luzon
PH141103000,1,0.000260468,3839.249989,69.05406347,76.39368658,0.2648,0.991634299,0.424260532,2.944444444,north luzon
PH141105000,3,0.000275059,10906.75001,69.99699349,73.65446545,0.1307,0.996133665,0.497468471,2.944444444,north luzon
PH141106000,3,0.000200602,14955.00003,97.00347593,24.22258095,0.0476,0.97922974,0.562095184,2.944444444,north luzon
PH141107000,1,0.000262123,3814.999969,78.70439746,60.30625789,0.1567,0.965834051,0.184323859,2.944444444,north luzon
PH141108000,1,0.000206601,4840.250001,80,51.99472898,0.1767,0.99022413,0.465903672,2.944444444,north luzon
PH141112000,1,0.000349132,2864.250003,84.36028896,38.44698661,0.0919,0.997306656,0.595613698,2.944444444,north luzon
PH141113000,1,8.39E-05,11911.99997,98.28858312,20.43562186,0.0458,0.995055291,0.667535737,2.944444444,north luzon
PH141114000,1,0.000223564,4473,80.5009314,42.40939522,0.1166,0.993513233,0.521536066,2.944444444,north luzon
PH143201000,10,0.003280033,3048.75,42.80081316,167.2690872,0.3391,0.961321165,0.23902651,4.28,north luzon
PH143206000,4,0.001832131,2183.25,50,148.1328774,0.2614,0.993634259,0.40162037,4.28,north luzon
PH143208000,4,0.001659063,2411.000001,50,144.6947013,0.4118,0.986644407,0.420144686,4.28,north luzon
PH143209000,1,0.000124899,8006.499997,40.04352804,177.329295,0.3192,0.833972515,0.356024289,4.28,north luzon
PH144402000,1,0.000128762,7766.250009,60.19519168,94.35243182,0.2112,0.994845361,0.459057437,2.3,north luzon
PH144407000,1,0.000429415,2328.750012,60,99.39008731,0.1091,0.998194131,0.557110609,2.3,north luzon
PH144408000,4,0.001818388,2199.749998,50,125.9571166,0.4267,1,0.272108844,2.3,north luzon
PH144409000,1,0.000359486,2781.749988,55.87294758,112.6764937,0.102,0.999621356,0.21772056,2.3,north luzon
PH144410000,1,0.000206303,4847.249996,60,99.08277881,0.2163,0.995268512,0.46534185,2.3,north luzon
PH148101000,1,0.00031736,3151,40,245.8667974,0.6258,0.920654912,0.3736356,4.214285714,north luzon
PH148102000,1,0.000153545,6512.749999,40,193.4816992,0.5631,0.920051226,0.476765459,4.214285714,north luzon
PH013301000,1,6.28E-05,15923.00019,93.67722872,34.68675252,0.1085,0.985153685,0.832065055,3.210526316,north luzon
PH013312000,1,0.000203149,4922.500036,96.46838296,31.72391508,0.1238,0.97952611,0.825626869,3.210526316,north luzon
PH013314000,1,3.28E-05,30453.00211,110.4043713,6.07555908,0.0876,0.994948409,0.835053024,3.210526316,north luzon
PH013320000,1,0.000139232,7182.249988,98.3829901,30.74329312,0.1273,0.97002511,0.781073446,3.210526316,north luzon
PH015523000,6,0.00096911,6191.249982,66.19781542,82.14994992,0.1303,0.835553279,0.588968579,2.568181818,north luzon
PH015529000,2,0.000329232,6074.749993,87.06668645,45.72475606,0.1156,0.923901582,0.799297012,2.568181818,north luzon
PH015536000,1,0.000112442,8893.50007,88.99436792,40.06283904,0.1101,0.922168941,0.772777573,2.568181818,north luzon
PH015543000,1,9.27E-05,10787.25029,80,52.69222595,0.1011,0.951509607,0.786520281,2.568181818,north luzon
PH023109000,1,9.32E-05,10731.5,83.0690042,46.46715176,0.1859,0.922837101,0.786925175,1.716981132,north luzon
PH023112000,4,0.000202291,19773.50009,84.78241846,50.74462465,0.1748,0.921881744,0.765537333,1.716981132,north luzon
PH023115000,1,8.76E-05,11416.50002,91.53877571,42.59390748,0.1257,0.948117234,0.733851845,1.716981132,north luzon
PH023127000,5,0.000874126,5720,100.677783,32.27890611,0.1462,0.981216292,0.831504556,1.716981132,north luzon
PH025001000,1,0.000262295,3812.5,108.963754,13.78805695,0.3889,0.798302687,0.053748232,3.541666667,north luzon
PH025002000,6,0.000644728,9306.25,114.9028942,18.89029239,0.1192,0.939183625,0.666509822,3.541666667,north luzon
PH025003000,4,0.000450692,8875.249996,95.08629522,27.16277528,0.0981,0.955763311,0.802873105,3.541666667,north luzon
PH025004000,8,0.000598881,13358.24999,125.1115113,0.776566137,0.1034,0.964737794,0.749246534,3.541666667,north luzon
PH025005000,8,0.000520224,15378.00002,117.4355718,10.15589898,0.0873,0.985386084,0.815453468,3.541666667,north luzon
PH025006000,11,0.002427988,4530.499999,90.3445867,35.16711855,0.1652,0.880254488,0.580740404,3.541666667,north luzon
PH025007000,1,0.000145381,6878.499996,122.4064332,14.52427624,0.1455,0.945732909,0.622252539,3.541666667,north luzon
PH025008000,1,0.000209304,4777.749994,111.760652,25.3948207,0.1702,0.926236749,0.557199647,3.541666667,north luzon
PH025009000,36,0.003819122,9426.250002,129.3829229,2.093598721,0.2275,0.950445633,0.364943553,3.541666667,north luzon
PH025011000,1,0.00018997,5264,112.0049392,16.06276899,0.2103,0.951393126,0.583079113,3.541666667,north luzon
PH025012000,1,0.000247219,4044.999999,101.468249,29.12497772,0.2365,0.961838216,0.509809191,3.541666667,north luzon
PH025013000,4,0.000268831,14879.24999,103.6122757,18.55246188,0.0949,0.979259648,0.819375164,3.541666667,north luzon
PH025014000,1,0.000216134,4626.749999,96.97435851,23.96687892,0.0959,0.967109709,0.73327326,3.541666667,north luzon
PH025015000,1,0.000503778,1984.999998,98.73758858,41.88871309,0.3346,0.835109366,0.458777342,3.541666667,north luzon
PH025701000,102,0.014683125,6946.75,112.2166059,20.01836798,0.1818,0.936391437,0.634556575,3,north luzon
PH025702000,87,0.011379243,7645.5,112.1982547,19.71321234,0.1519,0.963353855,0.655672823,3,north luzon
PH025703000,8,0.000608724,13142.25,97.52605316,29.46197692,0.1576,0.937013739,0.689004716,3,north luzon
PH025704000,271,0.028156575,9624.75,117.8003516,21.10895472,0.1374,0.970135747,0.682311694,3,north luzon
PH025705000,10,0.00248911,4017.5,94.84353052,33.62609437,0.1262,0.940185976,0.776074391,3,north luzon
PH025706000,110,0.018736161,5871,131.5651014,11.46189279,0.262,0.948251176,0.398078103,3,north luzon
PH031421000,1,2.60E-05,38470.49765,53.20279263,129.4176119,0.1256,0.942830004,0.817782917,1.909090909,metro luzon
PH035405000,3,0.00010754,27896.49977,50,142.383058,0.066,0.960989109,0.888621366,1.75,metro luzon
PH037106000,3,0.000251472,11929.75012,50,128.355312,0.1798,0.876259535,0.701883239,2.777777778,north luzon
PH037113000,19,0.001306942,14537.75,58.88139681,106.3560416,0.1893,0.894324996,0.732967836,2.777777778,north luzon
PH037702000,1257,0.206802945,6078.25,127.3671711,19.56791199,0.1844,0.802251935,0.455489092,3,north luzon
PH037703000,133,0.033596464,3958.75,102.1722954,37.56416834,0.1394,0.865284974,0.504404145,3,north luzon
PH037704000,369,0.13036566,2830.5,140.9788626,7.355585172,0.1381,0.786144578,0.584650113,3,north luzon
PH037706000,101,0.013586225,7434,126.2785258,21.91064444,0.145,0.875854214,0.62215262,3,north luzon
PH037707000,2,0.000196396,10183.5,91.71725911,53.30087935,0.1014,0.952070183,0.699475768,3,north luzon
PH037708000,6,0.00087745,6838.000001,83.85623913,68.04393927,0.1319,0.925667828,0.571428571,3,metro luzon
PH056203000,7,0.000279787,25019.00037,40,269.9111184,0.3266,0.361685601,0.58146422,2.8,central
PH142701000,1,0.000183175,5459.249996,73.49175324,55.68373926,0.3076,0.947515924,0.328152866,2.555555556,north luzon
PH142702000,1,0.000425532,2350.000009,78.34897283,45.3753351,0.4056,0.994842702,0.261474987,2.555555556,north luzon
PH142703000,1,0.000234632,4262,82.77354553,39.2123143,0.253,0.996838172,0.442368497,2.555555556,north luzon
PH142704000,1,0.0002069,4833.249998,80.93341211,44.9159567,0.176,0.970588235,0.577079108,2.555555556,north luzon
PH142705000,2,0.000316468,6319.749997,88.66536401,34.67182541,0.1721,0.964956195,0.685857322,2.555555556,north luzon
PH142706000,1,0.0002308,4332.750001,73.53307342,57.92395484,0.3434,0.938344387,0.116678949,2.555555556,north luzon
PH142709000,1,0.00043351,2306.75,80,48.74251171,0.299,0.994129159,0.40704501,2.555555556,north luzon
PH142710000,1,0.00024156,4139.749999,92.76226619,25.9816857,0.5347,0.95039019,0.206561023,2.555555556,north luzon
PH142711000,1,0.000262106,3815.249998,91.68713428,27.59538677,0.5529,0.926829268,0.198303287,2.555555556,north luzon
PH143206000,1,0.000458033,2183.249997,59.46653621,102.5591996,0.2614,0.993634259,0.40162037,4.28,north luzon
PH144405000,1,0.000389408,2567.999998,62.35074609,82.43077129,0.3974,0.978052126,0.10608139,,north luzon
